season,match_date,source_match_id,match_slug,event_slug,commentary_url,delivery_source_mode,inning,batting_team,bowling_team,ball,event,commentary,timestamp,timestamp_source,primary_team,primary_before_pct,primary_after_pct,primary_delta_pct,secondary_team,secondary_before_pct,secondary_after_pct,secondary_delta_pct,pricing_source_before,pricing_source_after
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,7.1,1,,2026-03-28T14:44:43.847Z,estimated,Sunrisers Hyderabad,35,35,0,Royal Challengers Bengaluru,65,65,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,7.2,4,,2026-03-28T14:45:38.119Z,estimated,Sunrisers Hyderabad,37,38,1,Royal Challengers Bengaluru,63,62,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,7.3,1,,2026-03-28T14:46:32.390Z,estimated,Sunrisers Hyderabad,38,38,0,Royal Challengers Bengaluru,62,62,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,7.4,4,,2026-03-28T14:47:26.661Z,estimated,Sunrisers Hyderabad,38,38,0,Royal Challengers Bengaluru,62,62,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,7.5,4,,2026-03-28T14:48:20.932Z,estimated,Sunrisers Hyderabad,36,39,3,Royal Challengers Bengaluru,64,61,-3,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,7.6,2,,2026-03-28T14:49:15.203Z,estimated,Sunrisers Hyderabad,37,38.8,1.8,Royal Challengers Bengaluru,63,61.2,-1.8,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,8.1,1,,2026-03-28T14:50:09.475Z,estimated,Sunrisers Hyderabad,37,36,-1,Royal Challengers Bengaluru,63,64,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,8.2,1,,2026-03-28T14:51:03.746Z,estimated,Sunrisers Hyderabad,36,37,1,Royal Challengers Bengaluru,64,63,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,8.3,0,,2026-03-28T14:51:58.017Z,estimated,Sunrisers Hyderabad,36,36,0,Royal Challengers Bengaluru,64,64,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,8.4,4,,2026-03-28T14:52:52.288Z,estimated,Sunrisers Hyderabad,37,37,0,Royal Challengers Bengaluru,63,63,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,8.5,2,,2026-03-28T14:53:46.559Z,estimated,Sunrisers Hyderabad,36,36,0,Royal Challengers Bengaluru,64,64,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,8.6,1,,2026-03-28T14:54:40.831Z,estimated,Sunrisers Hyderabad,38,39,1,Royal Challengers Bengaluru,62,61,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,9.1,0,,2026-03-28T14:55:35.102Z,estimated,Sunrisers Hyderabad,38,38,0,Royal Challengers Bengaluru,62,62,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,9.2,4,,2026-03-28T14:56:29.373Z,estimated,Sunrisers Hyderabad,39,38,-1,Royal Challengers Bengaluru,61,62,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,9.3,1,,2026-03-28T14:57:23.644Z,estimated,Sunrisers Hyderabad,38,38,0,Royal Challengers Bengaluru,62,62,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,9.4,1,,2026-03-28T14:58:17.915Z,estimated,Sunrisers Hyderabad,38,38,0,Royal Challengers Bengaluru,62,62,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,9.5,2,,2026-03-28T14:59:12.186Z,estimated,Sunrisers Hyderabad,37,38,1,Royal Challengers Bengaluru,63,62,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,9.6,0,,2026-03-28T15:00:06.458Z,estimated,Sunrisers Hyderabad,37,37,0,Royal Challengers Bengaluru,63,63,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,10.1,0,,2026-03-28T15:01:00.729Z,estimated,Sunrisers Hyderabad,38,38,0,Royal Challengers Bengaluru,62,62,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,10.2,1,,2026-03-28T15:01:55.000Z,estimated,Sunrisers Hyderabad,36.3,39,2.7,Royal Challengers Bengaluru,63.7,61,-2.7,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,10.3,1,,2026-03-28T15:02:49.271Z,estimated,Sunrisers Hyderabad,41,40,-1,Royal Challengers Bengaluru,59,60,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,10.4,1,,2026-03-28T15:03:43.542Z,estimated,Sunrisers Hyderabad,39,39,0,Royal Challengers Bengaluru,61,61,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,10.5,1,,2026-03-28T15:04:37.814Z,estimated,Sunrisers Hyderabad,40,39,-1,Royal Challengers Bengaluru,60,61,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,10.6,1,,2026-03-28T15:05:32.085Z,estimated,Sunrisers Hyderabad,43,43,0,Royal Challengers Bengaluru,57,57,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.1,1,,2026-03-28T15:06:26.356Z,estimated,Sunrisers Hyderabad,44,43,-1,Royal Challengers Bengaluru,56,57,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.2,4,,2026-03-28T15:07:20.627Z,estimated,Sunrisers Hyderabad,43,43,0,Royal Challengers Bengaluru,57,57,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.3,4,,2026-03-28T15:08:14.898Z,estimated,Sunrisers Hyderabad,49,50,1,Royal Challengers Bengaluru,51,50,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.4,0,,2026-03-28T15:09:09.169Z,estimated,Sunrisers Hyderabad,55,55,0,Royal Challengers Bengaluru,45,45,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.5,0,,2026-03-28T15:10:03.441Z,estimated,Sunrisers Hyderabad,50,50,0,Royal Challengers Bengaluru,50,50,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.6,4,,2026-03-28T15:10:57.712Z,estimated,Sunrisers Hyderabad,48,47,-1,Royal Challengers Bengaluru,52,53,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12.1,6,,2026-03-28T15:11:51.983Z,estimated,Sunrisers Hyderabad,48,48.8,0.8,Royal Challengers Bengaluru,52,51.2,-0.8,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12.2,1,,2026-03-28T15:12:46.254Z,estimated,Sunrisers Hyderabad,43,43,0,Royal Challengers Bengaluru,57,57,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12.3,1,,2026-03-28T15:13:40.525Z,estimated,Sunrisers Hyderabad,44,44,0,Royal Challengers Bengaluru,56,56,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12.4,1,,2026-03-28T15:14:34.797Z,estimated,Sunrisers Hyderabad,44,43,-1,Royal Challengers Bengaluru,56,57,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12.5,6,,2026-03-28T15:15:29.068Z,estimated,Sunrisers Hyderabad,43,43,0,Royal Challengers Bengaluru,57,57,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12.6,6,,2026-03-28T15:16:23.339Z,estimated,Sunrisers Hyderabad,47,47,0,Royal Challengers Bengaluru,53,53,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,13.1,0+W,,2026-03-28T15:17:17.610Z,estimated,Sunrisers Hyderabad,46,46,0,Royal Challengers Bengaluru,54,54,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,13.2,0,,2026-03-28T15:18:11.881Z,estimated,Sunrisers Hyderabad,46,46,0,Royal Challengers Bengaluru,54,54,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,13.3,1,,2026-03-28T15:19:06.153Z,estimated,Sunrisers Hyderabad,46,47,1,Royal Challengers Bengaluru,54,53,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,13.4,1,,2026-03-28T15:20:00.424Z,estimated,Sunrisers Hyderabad,40,41,1,Royal Challengers Bengaluru,60,59,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,13.5,6,,2026-03-28T15:20:54.695Z,estimated,Sunrisers Hyderabad,41,40,-1,Royal Challengers Bengaluru,59,60,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,13.6,1,,2026-03-28T15:21:48.966Z,estimated,Sunrisers Hyderabad,39,40,1,Royal Challengers Bengaluru,61,60,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,14.1,1,,2026-03-28T15:22:43.237Z,estimated,Sunrisers Hyderabad,39,39,0,Royal Challengers Bengaluru,61,61,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,14.2,1,,2026-03-28T15:23:37.508Z,estimated,Sunrisers Hyderabad,40,40,0,Royal Challengers Bengaluru,60,60,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,14.3,0+W,,2026-03-28T15:24:31.780Z,estimated,Sunrisers Hyderabad,39.5,40,0.5,Royal Challengers Bengaluru,60.5,60,-0.5,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,14.4,0,,2026-03-28T15:25:26.051Z,estimated,Sunrisers Hyderabad,40,41.6,1.6,Royal Challengers Bengaluru,60,58.4,-1.6,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,14.5,4,,2026-03-28T15:26:20.322Z,estimated,Sunrisers Hyderabad,41.6,39,-2.6,Royal Challengers Bengaluru,58.4,61,2.6,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,14.6,1,,2026-03-28T15:27:14.593Z,estimated,Sunrisers Hyderabad,45,44,-1,Royal Challengers Bengaluru,55,56,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,15.1,0,,2026-03-28T15:28:08.864Z,estimated,Sunrisers Hyderabad,44,43,-1,Royal Challengers Bengaluru,56,57,1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,15.2,6,,2026-03-28T15:29:03.136Z,estimated,Sunrisers Hyderabad,44,44,0,Royal Challengers Bengaluru,56,56,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,15.3,0,,2026-03-28T15:29:57.407Z,estimated,Sunrisers Hyderabad,36,41,5,Royal Challengers Bengaluru,64,59,-5,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,15.4,1,,2026-03-28T15:30:51.678Z,estimated,Sunrisers Hyderabad,37,38,1,Royal Challengers Bengaluru,63,62,-1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,15.5,6,,2026-03-28T15:31:45.949Z,estimated,Sunrisers Hyderabad,36,37.1,1.1,Royal Challengers Bengaluru,64,62.9,-1.1,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,15.6,0+W,,2026-03-28T15:32:40.220Z,estimated,Sunrisers Hyderabad,40,40,0,Royal Challengers Bengaluru,60,60,0,trade,trade
2026,2026-03-28,1527674,sunrisers-hyderabad-vs-royal-challengers-bengaluru-1527674,cricipl-roy-sun-2026-03-28,https://www.espncricinfo.com/series/ipl-2026-1510719/royal-challengers-bengaluru-vs-sunrisers-hyderabad-1st-match-1527674/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,16.1,6,,2026-03-28T15:33:34.492Z,estimated,Sunrisers Hyderabad,40,39,-1,Royal Challengers Bengaluru,60,61,1,trade,trade
